,eventNm,opar,eventCo,eventStartDate,eventEndDate,eventStartTime,eventEndTime,chrgeInfo,mnnst,auspcInstt,phoneNumber,suprtInstt,seatNumber,admfee,entncAge,dscntInfo,atpn,homepageUrl,advantkInfo,prkplceYn,rdnmadr,lnmadr,latitude,longitude,referenceDate,insttCode
4589,유치원생대상저출생홍보인형극,청송문화예술회관 대공연장,공연,2019-12-16,2019-12-16,10:30,12:00,무료,청송군,청송군,054-870-6564,청송군,,무료,제한없음,무료,없음,http://www.cs.go.kr,없음,Y,경상북도 청송군 청송읍 금월로244-30,경상북도 청송군 청송읍 금곡리 813,36.4299376,129.0589382,2021-03-29,5160000
4590,가족뮤지컬 허풍선이 과학쇼,청송문화예술회관 대공연장,공연,2019-12-17,2019-12-17,19:30,21:00,무료,청송군,청송군,054-870-6564,청송군,,무료,제한없음,무료,없음,http://www.cs.go.kr,없음,Y,경상북도 청송군 청송읍 금월로244-30,경상북도 청송군 청송읍 금곡리 813,36.4299376,129.0589382,2021-03-29,5160000
4591,문화가있는날 무료영화상영(광대들),청송문화예술회관 대공연장,공연,2019-12-18,2019-12-18,19:30,21:01,무료,청송군,청송군,054-870-6564,청송군,,무료,제한없음,무료,없음,http://www.cs.go.kr,없음,Y,경상북도 청송군 청송읍 금월로244-30,경상북도 청송군 청송읍 금곡리 813,36.4299376,129.0589382,2021-03-29,5160000
4592,무료영화상영(신의한수:귀수편),청송문화예술회관 대공연장,공연,2020-01-21,2020-01-21,19:30,21:00,무료,청송군,청송군,054-870-6564,청송군,,무료,제한없음,무료,없음,http://www.cs.go.kr,없음,Y,경상북도 청송군 청송읍 금월로244-30,경상북도 청송군 청송읍 금곡리 813,36.4299376,129.0589382,2021-03-29,5160000
4593,야송을 기억하다'전 야송 추모 1주기 특별전시회,군립청송야송미술관,전시회,2020-06-30,2020-07-26,9:00,18:00,무료,청송군,청송군,054-870-6536,청송군,,무료,제한없음,무료,없음,http://www.cs.go.kr,없음,Y,경상북도 청송군 진보면 경동로 5162,경상북도 청송군 진보면 신촌리 46-3,36.5058554,129.1192008,2021-03-29,5160000
4594,제26회서화예술전시회,소헌공원,전시회,2020-10-15,2020-10-17,9:00,18:00,무료,청송군,청송묵림회,054-870-6067,청송군,,무료,제한없음,무료,없음,http://www.cs.go.kr,없음,Y,경상북도 청송군 청송읍 금월로 273,경상북도 청송군 청송읍 월막리 381-4,36.4334252,129.0560963,2021-03-29,5160000
4595,경북 우수작가 초대전,군립청송야송미술관,전시회,2019-09-03,2019-09-30,9:00,18:00,무료,청송군,청송군,054-870-6536,청송군,,무료,제한없음,무료,없음,http://www.cs.go.kr,없음,Y,경상북도 청송군 청송읍 금월로244-30,경상북도 청송군 청송읍 금곡리 813,36.4299376,129.0589382,2021-03-29,5160000
4596,판타지 어드벤처 가족극 토끼전,청송문화예술회관 대공연장,공연,2019-09-17,2019-09-17,19:30,21:00,무료,청송군,청송군,054-870-6564,청송군,,무료,제한없음,무료,없음,http://www.cs.go.kr,없음,Y,경상북도 청송군 청송읍 금월로244-30,경상북도 청송군 청송읍 금곡리 813,36.4299376,129.0589382,2021-03-29,5160000
4597,어르신 재능발견 우리가 스타-G,청송문화예술회관 대공연장,행사,2019-09-19,2019-09-19,13:00,16:30,무료,청송군,TBC 대구방송,054-870-6212,청송군,,무료,제한없음,무료,없음,http://www.cs.go.kr,없음,Y,경상북도 청송군 청송읍 금월로244-30,경상북도 청송군 청송읍 금곡리 813,36.4299376,129.0589382,2021-03-29,5160000
4598,문화가있는날 무료영화상영(봉오동전투),청송문화예술회관 대공연장,공연,2019-09-24,2019-09-24,19:30,21:00,무료,청송군,청송군,054-870-6564,청송군,,무료,제한없음,무료,없음,http://www.cs.go.kr,없음,Y,경상북도 청송군 청송읍 금월로244-30,경상북도 청송군 청송읍 금곡리 813,36.4299376,129.0589382,2021-03-29,5160000
4599,군민행복을 위한 청송문학의 밤,진보객주문학관,강연,2019-09-26,2019-09-26,18:00,20:00,무료,청송군,한국문인협회 청송지부,054-870-6067,청송군,,무료,제한없음,무료,없음,http://www.cs.go.kr,없음,Y,경상북도 청송군 진보면 청송로 6359,경상북도 청송군 진보면 진안리 353,36.5234393,129.0398247,2021-03-29,5160000
4600,제10회주왕산전국스케치대회,주왕산상의야영장,행사,2019-09-29,2019-09-30,9:00,18:00,무료,청송군,한국미술협회 청송지부,054-870-6067,청송군,,무료,제한없음,무료,없음,http://www.cs.go.kr,없음,Y,경상북도 청송군 주왕산면 공원길 169-7,경상북도 청송군 주왕산면 상의리 362-2,36.3938723,129.1420635,2021-03-29,5160000
4601,서화예술전시회,소헌공원,전시회,2019-10-01,2019-10-03,9:00,18:00,무료,청송군,청송묵림회,054-870-6067,청송군,,무료,제한없음,무료,없음,http://www.cs.go.kr,없음,Y,경상북도 청송군 청송읍 금월로 273,경상북도 청송군 청송읍 월막리 381-4,36.4334248,129.0560956,2021-03-29,5160000
4602,10월 명품청송아카데미 강연,청송문화예술회관 대공연장,강연,2019-10-17,2019-10-17,14:00,16:00,무료,청송군,청송군,054-870-6049,청송군,,무료,제한없음,무료,없음,http://www.cs.go.kr,없음,Y,경상북도 청송군 청송읍 금월로244-30,경상북도 청송군 청송읍 금곡리 813,36.4299376,129.0589382,2021-03-29,5160000
4603,문화가있는날 무료영화상영(엑시트),청송문화예술회관 대공연장,공연,2019-10-17,2019-10-17,19:30,21:00,무료,청송군,청송군,054-870-6564,청송군,,무료,제한없음,무료,없음,http://www.cs.go.kr,없음,Y,경상북도 청송군 청송읍 금월로244-30,경상북도 청송군 청송읍 금곡리 813,36.4299376,129.0589382,2021-03-29,5160000
4604,미디어 가무극 '청송의 빛과 음악의 만남',주왕산면 대전사 일원,공연,2019-10-18,2019-10-19,18:00,20:00,무료,청송군,청송군,054-870-6067,청송군,,무료,제한없음,무료,없음,http://www.cs.go.kr,없음,Y,경상북도 청송군 주왕산면 공원길 226,경상북도 청송군 주왕산면 상의리 200,36.3968011,129.145996,2021-03-29,5160000
4605,제나할러웨이 워터베이비전,"군산예술의전당 2,3전시실",체험전시,2019-01-29,2019-02-28,10:00,17:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,전연령관람가,,,http://arts.gunsan.go.kr/index.gunsan,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-02-10,6450000
4606,연극 늘근도둑이야기,군산예술의전당 소공연장,연극,2019-02-23,2019-02-23,15:00,21:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,R3만+S2만,초등생이상 관람가,,,http://arts.gunsan.go.kr/index.gunsan,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-02-10,6450000
4607,뮤지컬 3DIVA 콘서트,군산예술의전당대공연장,뮤지컬,2019-03-30,2019-03-30,17:00,20:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,R5만+S3만+A2만,초등생이상 관람가,,,http://arts.gunsan.go.kr/index.gunsan,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-02-10,6450000
4608,창작 무용극 모악정서,군산예술의전당 대공연장,무용,2019-04-20,2019-04-20,15:00,17:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,만5세이상 관람가,,,http://arts.gunsan.go.kr/index.gunsan,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-02-10,6450000
4609,문화가 있는날 하우스콘서트 1,군산예술의전당 대공연장,클래식,2019-04-24,2019-04-24,19:30,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,초등생이상 관람가,,,http://arts.gunsan.go.kr/index.gunsan,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-02-10,6450000
4610,문화가 있는날 하우스콘서트 2,군산예술의전당 대공연장,클래식,2019-05-29,2019-05-29,19:30,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,초등생이상 관람가,,,http://arts.gunsan.go.kr/index.gunsan,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-02-10,6450000
4611,연극 앙리할아버지와 나,군산예술의전당 대공연장,연극,2019-05-31,2019-06-01,15:00,21:30,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,R4만+S3만,초등생이상 관람가,,,http://arts.gunsan.go.kr/index.gunsan,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-02-10,6450000
4612,브릭사이언스파크 in 군산,"군산예술의전당 2,3전시실",체험전시,2019-06-27,2019-07-29,10:00,17:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,유료,만4세이상 관람가,,,http://arts.gunsan.go.kr/index.gunsan,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-02-10,6450000
4613,코리안심포니오케스트라와 만나는 시네마 클래식 KOREA,군산예술의전당 대공연장,클래식,2019-06-29,2019-06-29,15:00,17:00,유료,군산예술의전당,전라북도 군산시청,063-454-5535,,,전석 1만,초등생이상 관람가,,,http://arts.gunsan.go.kr/index.gunsan,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-02-10,6450000
4614,썸머페스티벌,군산예술의전당 야외광장,다원예술,2019-07-26,2019-08-03,19:00,21:00,무료,군산예술의전당,전라북도 군산시청,063-454-5535,,,무료,전연령관람가,,,http://arts.gunsan.go.kr/index.gunsan,http://www.ticketlink.co.kr/,Y,"전라북도 군산시 백토로203, (지곡동)",전라북도 군산시 지곡동 278,35.96078244,126.7070385,2021-02-10,6450000
4615,뮤지엄남해 3월 전시,뮤지엄남해&동창선아트스테이,이인우 작가전(바다-빛과 색),2021-03-03,2021-03-30,10:00,18:00,무료,뮤지엄남해,뮤지엄남해,055-867-2021,,,,,,음식·음료수 반입 금지,,,Y,경상남도 남해군 창선면 연곡로 13,경상남도 남해군 창선면 오용리 473-1,34.8702017739,128.0407327788,2021-03-16,5430000
4616,남해유배문학관 소장품전 「유배문학의 꽃을피우다」,남해유배문학관 전시 로비,서포김만중의 유배문학과 그 외 유배문학,2021-03-09,2021-04-04,9:00,18:00,유료,경상남도 남해군,남해유배문학관,055-860-8888,,,"성인 3,000원+청소년 1,500원+어린이 1,000원",,홈페이지 참조,음식·음료수 반입 금지,https://www.namhae.go.kr/tour/00008/00022/00168.web,,Y,경상남도 남해군 남해읍 남해대로 2745,경상남도 남해군 남해읍 남변리 555,34.8319601067,127.8991855082,2021-03-16,5430000
4617,문동원 목공예전,남해유배문학관 전시 로비,문동원 목공예가의 작품 30여 점 초대전,2021-05-04,2021-05-31,9:00,18:00,유료,경상남도 남해군,남해유배문학관,055-860-8888,,,"성인 3,000원+청소년 1,500원+어린이 1,000원",,홈페이지 참조,음식·음료수 반입 금지,https://www.namhae.go.kr/tour/00008/00022/00169.web,,Y,경상남도 남해군 남해읍 남해대로 2746,경상남도 남해군 남해읍 남변리 556,,,2021-03-16,5430000
4618,유배문화 학술행사,남해유배문학관 전시 로비,조선시대 유배인의 유배문화에 대한 고찰과 연구 학술행사,2021-06-15,2021-06-16,9:00,18:00,무료,경상남도 남해군,남해유배문학관,055-860-8888,,,,,,음식·음료수 반입 금지,https://www.namhae.go.kr/tour/00008/00022/00170.web,,Y,경상남도 남해군 남해읍 남해대로 2747,경상남도 남해군 남해읍 남변리 557,,,2021-03-16,5430000
4619,바래길작은미술관 3월 전시,남해바래길작은미술관,강천석 작가 서양화 작품전,2021-03-03,2021-04-04,10:00,17:00,무료,경상남도 남해군,남해바래길작은미술관,055-862-5557,,,,,,,,,Y,경상남도 남해군 남면 남면로1739번길 46-1,경상남도 남해군 남면 평산리 1738-5,34.7676859342,127.8478360366,2021-03-16,5430000
4620,바래길작은미술관 4월 전시,남해바래길작은미술관,이경태 작가 수채화 작품 전시전,2021-04-06,2021-05-09,10:00,17:00,무료,경상남도 남해군,남해바래길작은미술관,055-862-5557,,,,,,,,,Y,경상남도 남해군 남면 남면로1739번길 46-2,경상남도 남해군 남면 평산리 1738-6,,,2021-03-16,5430000
4621,2021 통영국제음악재단 기획공연,통영국제음악당,임동민 임동혁 듀오 리사이틀 외 13개,2021-02-20,2021-11-20,09:00,18:00,유료,통영국제음악재단,통영시,055-650-4533,,,,,,,https://www.timf.org,, ,경상남도 통영시 큰발개1길 38,경상남도 통영시 도남동1,34.8259938466,128.4400333027,2021-03-12,5330000
4622,2021 통영국제음악제,통영국제음악당,통영페스티벌오케스트라 외 21개,2021-03-26,2021-04-04,09:00,18:00,유료,통영국제음악재단,경상남도+통영시+MBC경남,,,,,,,,https://www.timf.org,, ,경상남도 통영시 큰발개1길 38,경상남도 통영시 도남동1,34.8259938466,128.4400333027,2021-03-12,5330000
4623,박경리 문학축전,박경리기념관 일대,"추모제, 비대면 온라인 백일장 등",2021-05-05,2021-05-05,09:00,18:00,유료,(사)한국문인협회 통영지부,통영시,055-649-2900,,,,,,,http://www.tyfaco.com/main/main.php,, ,경상남도 통영시 산양읍 산양중앙로 173,경상남도 통영시 산양읍 신전리 1429-9,34.8023709342,128.4035795780,2021-03-12,5330000
4624,2020 통영연극예술축제,"통영시민문화회관, 벅수골","연극공연, 전시 등",2021-07-01,2021-07-30,09:00,18:00,유료,(사)한국연극협회통영시지부,통영시,055-645-6379,,,,,,,,, ,경상남도 통영시 남망공원길 29,경상남도 통영시 동호동 230-1,34.84232394,128.4286308,2021-03-12,5330000
4625,리벤토 현악사중주 초청 연주회,고운홀,현악사중주,2020-08-01,2020-08-01,14:30,15:30,무료,김희선,김희선,051-749-7664,,130,무료,6세이상,홈페이지 참조,음식물 반입 및 공연 중 사진 촬영 금지,http://hcc.haeundae.go.kr,http://hcc.haeundae.go.kr,Y,부산광역시 해운대구 양운로 97,부산광역시 해운대구 좌동 1458-1,35.1711677,129.1739716,2020-12-02,3330000
4626,에듀윌 공인중계사 실무특강,고운홀,행사,2020-08-09,2020-08-09,13:10,16:50,무료,(주)에듀윌 박명규,에공회 부산경남지부,051-749-7664,,130,무료,50세이상,홈페이지 참조,음식물 반입 및 공연 중 사진 촬영 금지,http://hcc.haeundae.go.kr,http://hcc.haeundae.go.kr,Y,부산광역시 해운대구 양운로 97,부산광역시 해운대구 좌동 1458-1,35.1711677,129.1739716,2020-12-02,3330000
4627,FLUTE RECITAL,고운홀,플루트 연주회,2020-08-14,2020-08-14,15:00,16:00,무료,박은승,박은승,051-749-7664,,130,무료,9세이상,홈페이지 참조,음식물 반입 및 공연 중 사진 촬영 금지,http://hcc.haeundae.go.kr,http://hcc.haeundae.go.kr,Y,부산광역시 해운대구 양운로 97,부산광역시 해운대구 좌동 1458-1,35.1711677,129.1739716,2020-12-02,3330000
4628,한마당 음악세상,고운홀,대중 가요,2020-08-16,2020-08-16,14:30,16:30,무료,김상호,한마당 동아리,051-749-7664,,130,무료,40세이상,홈페이지 참조,음식물 반입 및 공연 중 사진 촬영 금지,http://hcc.haeundae.go.kr,http://hcc.haeundae.go.kr,Y,부산광역시 해운대구 양운로 97,부산광역시 해운대구 좌동 1458-1,35.1711677,129.1739716,2020-12-02,3330000
4629,청춘콘서트,예주문화예술회관,음악회,2018-02-28,2018-02-28,19:00,21:00,무료,경상북도 영덕군,경상북도 영덕군,054-730-7771,,531,무료,해당없음,해당없음,음식물 반입금지+공연중 동영상 및 사진촬영 금지,http://art.yd.go.kr,http://art.yd.go.kr,Y,경상북도 영덕군 영해면 318만세길 36,경상북도 영덕군 영해면 성내리 산 43,36.5297333912,129.4050850252,2020-07-15,5180000
