addr,clCd,clCdNm,drTotCnt,estbDd,gdrCnt,hospUrl,intnCnt,postNo,resdntCnt,sdrCnt,sgguCd,sgguCdNm,sidoCd,sidoCdNm,telno,XPos,YPos,yadmNm,ykiho
울산광역시 울주군 언양읍 동문길 85 2층,93,한의원,2,20100121,2,,0,44946,0,0,260100,울산울주군,260000,울산,052-254-7533,129.1251055,35.5642397,언양한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQwMyQyNjEwMDIjNTEjJDEjJDIjJDgz
"울산광역시 중구 번영로 487 2층 F호 (약사동, 대호빌딩)",93,한의원,1,20060127,1,,0,44479,0,0,260003,울산중구,260000,울산,052-292-1079,129.3366792,35.5650568,연재한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzExIyQxIyQ3IyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz
울산광역시 남구 삼산로 130 3층 (달동),93,한의원,1,20090409,1,,0,44722,0,0,260001,울산남구,260000,울산,052-256-6275,129.3217701,35.5357022,영생한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzUxIyQxIyQxIyQ4OSQyNjE0ODEjODEjJDEjJDYjJDgz
"울산광역시 중구 화진길 13-2 2층 (태화동, 리버스위트상가)",93,한의원,1,20100623,1,http://www.yjhani.co.kr,0,44452,0,0,260003,울산중구,260000,울산,052-245-7510,129.3086250,35.5549833,영제한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQ3OSQzNjE4MzIjNDEjJDEjJDQjJDgz
울산광역시 중구 다운로 122 2층 (다운동),93,한의원,1,20150824,1,,0,44406,0,0,260003,울산중구,260000,울산,052-224-0800,129.2667030,35.5637020,영천한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQ5IyQ2MiQzNjEwMDIjNDEjJDEjJDgjJDgz
울산광역시 남구 신정로 26 (달동),93,한의원,1,20021119,1,,0,44725,0,0,260001,울산남구,260000,울산,052-273-7773,129.3227200,35.5341999,예당한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzUxIyQxIyQxIyQ4MiQyNjEwMDIjODEjJDEjJDIjJDgz
울산광역시 남구 삼산중로 67 4층 (달동),93,한의원,1,20120416,0,,0,44707,0,1,260001,울산남구,260000,울산,269-5505,129.3350949,35.5395426,오복한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ4MiQyNjEwMDIjODEjJDEjJDIjJDgz
울산광역시 남구 문수로 367 (옥동),93,한의원,1,19900611,1,,0,44648,0,0,260001,울산남구,260000,울산,052-267-3393,129.2937477,35.5347846,오상한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQxIyQxMyQyNjEyMjIjNDEjJDEjJDQjJDgz
울산광역시 동구 진성14길 122 (전하동),93,한의원,1,20130710,0,,0,44043,0,1,260002,울산동구,260000,울산,052-233-5575,129.4262799,35.5111341,오순도순부부한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNTEjJDEjJDYjJDgz
울산광역시 남구 문수로 406 (신정동),93,한의원,1,19900202,1,,0,44664,0,0,260001,울산남구,260000,울산,052-276-4352,129.2976755,35.5335398,옥동한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz
울산광역시 울주군 상북면 소호로 95 (),93,한의원,1,20090630,1,,0,44900,0,0,260100,울산울주군,260000,울산,052-264-1075,129.0729482,35.6593990,옥천당한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ3MiQyNjE0ODEjNTEjJDEjJDIjJDgz
울산광역시 울주군 온산읍 덕신로 283 (온산읍),93,한의원,1,20061110,1,,0,45001,0,0,260100,울산울주군,260000,울산,052-238-7582,129.3124807,35.4342637,온산한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjE0ODEjNjEjJDEjJDgjJDgz
울산광역시 중구 태화로 188 2층 (태화동),93,한의원,1,20181116,1,,0,44456,0,0,260003,울산중구,260000,울산,052-245-9602,129.2963170,35.5518200,왕석한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQ5IyQ4OSQyNjEwMDIjNjEjJDEjJDgjJDgz
울산광역시 울주군 언양읍 반구대로 830 (언양읍),93,한의원,1,19970428,1,,0,44940,0,0,260100,울산울주군,260000,울산,052-264-9500,129.1278461,35.5640623,용담한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ2MiQyNjE4MzIjNzEjJDEjJDgjJDgz
울산광역시 중구 번영로 355 2층 (학산동),93,한의원,1,20051010,1,,0,44530,0,0,260003,울산중구,260000,울산,052-244-1275,129.3256461,35.5570271,우리들한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQxIyQ4MiQyNjE4MzIjNjEjJDEjJDgjJDgz
울산광역시 울주군 범서읍 점촌3길 8-2 3층 302호,93,한의원,1,20080122,1,http://www.woobang1075.com/,0,44924,0,0,260100,울산울주군,260000,울산,052-245-4771,129.2410002,35.5735329,우방한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzUxIyQxIyQxIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz
울산광역시 남구 화합로 148 5층 (삼산동),93,한의원,1,20100628,1,http://www.i-woobo.com,0,44715,0,0,260001,울산남구,260000,울산,052-257-1961,129.3401987,35.5379732,우보한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz
울산광역시 남구 삼산로 272 5층 (삼산동),93,한의원,1,20050608,1,http://www.samsung100.com/,0,44719,0,0,260001,울산남구,260000,울산,052-225-2070,129.3368838,35.5388969,울산 명가삼성한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjNDEjJDEjJDgjJDgz
울산광역시 남구 거마로 87 (신정동),93,한의원,1,20010528,1,,0,44650,0,0,260001,울산남구,260000,울산,052-269-8080,129.2999694,35.5407963,울산경희한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzUxIyQxIyQxIyQ3MiQzNjEwMDIjNTEjJDEjJDYjJDgz
울산광역시 남구 수암로 110 (신정동),93,한의원,2,19920312,2,,0,44748,0,0,260001,울산남구,260000,울산,052-276-0088,129.3191368,35.5282695,울산부부한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQyIyQ1IyQwMCQ0NjEwMDIjNDEjJDEjJDQjJDgz
"울산광역시 남구 삼산로 272 7층 (삼산동, 프리던스빌딩)",93,한의원,1,20130503,1,,0,44719,0,0,260001,울산남구,260000,울산,052-225-1075,129.3368838,35.5388969,울산아이누리한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjEwMDIjODEjJDEjJDIjJDgz
울산광역시 남구 문수로 326 2층 (옥동),93,한의원,1,20040518,1,,0,44661,0,0,260001,울산남구,260000,울산,052-274-0700,129.2890015,35.5349913,원창한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQ5IyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz
울산광역시 울주군 언양읍 동문길 58 2층,93,한의원,1,20110421,0,,0,44942,0,1,260100,울산울주군,260000,울산,052-264-7900,129.1246795,35.5660494,원한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQ3MiQzNjEyMjIjODEjJDEjJDIjJDgz
울산광역시 남구 중앙로 249-1 (신정동),93,한의원,1,20100415,1,,0,44671,0,0,260001,울산남구,260000,울산,052-272-3807,129.3106727,35.5430380,월성한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQwMyQyNjEyMjIjODEjJDEjJDIjJDgz
울산광역시 남구 중앙로 260 (신정동),93,한의원,1,19920518,1,,0,44683,0,0,260001,울산남구,260000,울산,052-265-7755,129.3108316,35.5439950,위보령한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQxMyQyNjE4MzIjNjEjJDEjJDAjJDgz
울산광역시 울주군 언양읍 서부2길 16 2층,93,한의원,1,20141204,1,,0,44946,0,0,260100,울산울주군,260000,울산,052-254-7577,129.1211236,35.5650381,유곡한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQ5IyQ3MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
"울산광역시 남구 삼산로 260 4층 (삼산동, 주연빌딩)",93,한의원,1,19881123,1,,0,44719,0,0,260001,울산남구,260000,울산,052-274-1980,129.3356602,35.5386785,유림한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQxIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz
울산광역시 동구 방어진순환도로 1131 (서부동),93,한의원,1,20050905,1,,0,44016,0,0,260002,울산동구,260000,울산,052-251-1075,129.4251419,35.5393145,유명한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzExIyQxIyQ3IyQ4MiQyNjE4MzIjNjEjJDEjJDQjJDgz
울산광역시 남구 수암로 114 3층 (신정동),93,한의원,2,20180605,1,,0,44748,0,1,260001,울산남구,260000,울산,052-257-0078,129.3194911,35.5281561,유명한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjE4MzIjNTEjJDEjJDYjJDgz
울산광역시 울주군 범서읍 구영로 86 402호 (GM프라자),93,한의원,1,20071115,1,,0,44924,0,0,260100,울산울주군,260000,울산,052-248-7510,129.2410064,35.5748362,유생당한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNDEjJDEjJDgjJDgz
"울산광역시 남구 번영로 109 2층 (달동, 동산빌딩)",93,한의원,1,20000414,1,,0,44726,0,0,260001,울산남구,260000,울산,052-227-5454,129.3285880,35.5351500,유성한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQxMyQyNjE0ODEjNjEjJDEjJDQjJDgz
울산광역시 남구 수암로 115 (신정동),93,한의원,1,19961108,1,,0,44739,0,0,260001,울산남구,260000,울산,052-275-8188,129.3200898,35.5286368,유재원한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzMxIyQyIyQ3IyQwMCQyNjE0ODEjNjEjJDEjJDQjJDgz
울산광역시 동구 동진로 11 (방어동),93,한의원,1,19961202,1,,0,44111,0,0,260002,울산동구,260000,울산,052-252-6251,129.4265891,35.4868330,유진한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzMxIyQyIyQ3IyQwMCQyNjE4MzIjNDEjJDEjJDQjJDgz
울산광역시 남구 옥현로 92-17 202호 (무거동),93,한의원,1,20061120,1,http://www.allergy119.com/,0,44612,0,0,260001,울산남구,260000,울산,052-249-8600,129.2625654,35.5448862,유창한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQ2MiQzNjE0ODEjNjEjJDEjJDQjJDgz
울산광역시 남구 문수로 337 (옥동),93,한의원,1,20040303,1,,0,44646,0,0,260001,울산남구,260000,울산,052-274-5353,129.2904728,35.5353228,유한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzExIyQxIyQzIyQ4MiQyNjEyMjIjNDEjJDEjJDgjJDgz
울산광역시 동구 방어진순환도로 652 테라스파크  A 동 3층 303호 (일산동),93,한의원,1,19971202,1,,0,44056,0,0,260002,울산동구,260000,울산,052-234-5231,129.3911377,35.5395870,윤한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQyIyQ1IyQwMCQyNjE0ODEjNjEjJDEjJDgjJDgz
"울산광역시 남구 대암로 69 308호 (야음동, 신정현대프라자)",93,한의원,1,20010329,1,,0,44733,0,0,260001,울산남구,260000,울산,052-258-7535,129.3238130,35.5308080,윤한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQwMyQzNjE4MzIjNjEjJDEjJDQjJDgz
울산광역시 중구 번영로 582 2층 (남외동),93,한의원,1,20000515,1,,0,44495,0,0,260003,울산중구,260000,울산,052-294-6956,129.3456223,35.5686645,윤형중한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQxMyQzNjE0ODEjODEjJDEjJDIjJDgz
울산광역시 울주군 언양읍 반구대로 820 2층,93,한의원,1,20190717,1,,0,44940,0,0,260100,울산울주군,260000,울산,052-264-1076,129.1276603,35.5630407,으뜸한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxOTYxIzExIyQyIyQzIyQwMCQyNjE4MzIjNTEjJDEjJDIjJDgz
울산광역시 남구 신복로 12-1 2층 (무거동),93,한의원,1,20020617,1,,0,44606,0,0,260001,울산남구,260000,울산,052-275-6969,129.2608926,35.5478730,이덕기한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ3MiQyNjEwMDIjNzEjJDEjJDgjJDgz
울산광역시 중구 번영로 462 (복산동),93,한의원,1,19830321,1,,0,44511,0,0,260003,울산중구,260000,울산,052-281-4991,129.3345855,35.5629565,이세한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ5MiQyNjEyMjIjNTEjJDEjJDIjJDgz
울산광역시 남구 동산로 70 2층 (신정동),93,한의원,1,20140520,1,,0,44657,0,0,260001,울산남구,260000,울산,052-710-3370,129.3032326,35.5357854,이솔한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjEyMjIjNTEjJDEjJDIjJDgz
울산광역시 남구 문수로 312 4층 (옥동),93,한의원,1,20020201,1,http://www.hanbang119.co.kr,0,44661,0,0,260001,울산남구,260000,울산,052-256-1075,129.2875933,35.5352288,이승헌한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzUxIyQxIyQxIyQxMyQzNjE0ODEjNjEjJDEjJDAjJDgz
울산광역시 동구 대학길 49 2층 (화정동),93,한의원,1,20070330,1,,0,44070,0,0,260002,울산동구,260000,울산,052-232-1075,129.4204314,35.4989005,이정기한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQ5MiQzNjE4MzIjNDEjJDEjJDgjJDgz
울산광역시 중구 염포로 12 (반구동),93,한의원,1,20020412,1,http://www.ihwhaniwon.co.kr/,0,44500,0,0,260003,울산중구,260000,울산,052-293-2120,129.3432478,35.5589062,이현우한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz
울산광역시 북구 명촌로 83 (명촌동),93,한의원,1,20050224,1,,0,44254,0,0,260004,울산북구,260000,울산,052-289-7222,129.3557536,35.5535410,인동한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEyMjIjNTEjJDEjJDYjJDgz
울산광역시 남구 수암로 134 5층 (야음동),93,한의원,2,20131021,2,,0,44750,0,0,260001,울산남구,260000,울산,052-268-1157,129.3216992,35.5272745,인애한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzUxIyQxIyQxIyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz
울산광역시 남구 월평로 10-1 (신정동),93,한의원,1,19880509,1,,0,44672,0,0,260001,울산남구,260000,울산,052-271-6661,129.3071375,35.5405341,인제한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQxIyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz
울산광역시 남구 중앙로 178 (달동),93,한의원,1,19910115,1,,0,44691,0,0,260001,울산남구,260000,울산,052-266-0443,129.3136087,35.5369633,임재훈한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQ2MiQyNjEyMjIjNDEjJDEjJDQjJDgz
울산광역시 남구 중앙로 253 3층 (신정동),93,한의원,1,20070305,1,,0,44671,0,0,260001,울산남구,260000,울산,052-275-7533,129.3105190,35.5433767,임한제한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjODEjJDEjJDYjJDgz
울산광역시 북구 염포로 569 3층 (양정동),93,한의원,1,20151124,1,,0,44260,0,0,260004,울산북구,260000,울산,052-288-1075,129.3862567,35.5408632,입선한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ5OSQ0NjE0ODEjNTEjJDEjJDYjJDgz
울산광역시 울주군 온산읍 덕남로 19 (),93,한의원,1,19911008,1,,0,45006,0,0,260100,울산울주군,260000,울산,052-238-1275,129.3110493,35.4327260,자성한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQ3MiQzNjE4MzIjNjEjJDEjJDgjJDgz
"울산광역시 남구 문수로 362 1층 (옥동, 옥동디아채주상복합아파트)",93,한의원,1,20120913,0,,0,44662,0,1,260001,울산남구,260000,울산,052-266-1075,129.2907289,35.5347866,자연한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzMxIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDQjJDgz
울산광역시 남구 돋질로 337-1 1층 (삼산동),93,한의원,2,20150811,2,,0,44709,0,0,260001,울산남구,260000,울산,052-268-0012,129.3418252,35.5441151,자임부부한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzUxIyQxIyQxIyQ2MiQzNjEyMjIjNDEjJDEjJDQjJDgz
울산광역시 중구 염포로 9 (반구동),93,한의원,1,19830317,1,,0,44515,0,0,260003,울산중구,260000,울산,052-293-0341,129.3426945,35.5590611,장수한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ5MiQzNjEwMDIjNzEjJDEjJDgjJDgz
울산광역시 남구 돋질로 291 (삼산동),93,한의원,1,19911119,1,,0,44698,0,0,260001,울산남구,260000,울산,052-275-7416,129.3366572,35.5445128,재승한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQxIyQwMyQzNjEyMjIjNjEjJDEjJDQjJDgz
울산광역시 중구 태화로 182 (태화동),93,한의원,1,20060927,0,,0,44457,0,1,260003,울산중구,260000,울산,052-246-3075,129.2955359,35.5520830,정성한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEyMjIjODEjJDEjJDYjJDgz
울산광역시 중구 옥교11길 6-3 (학성동),93,한의원,1,19920530,1,,0,44526,0,0,260003,울산중구,260000,울산,052-281-6986,129.3352008,35.5553976,정용해한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjNjEjJDEjJDAjJDgz
울산광역시 동구 동해안로 27 (동부동),93,한의원,1,19930604,1,,0,44006,0,0,260002,울산동구,260000,울산,052-235-5399,129.4263512,35.5418296,제민한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQ5IyQ2MiQ0NjE0ODEjNjEjJDEjJDQjJDgz
울산광역시 동구 화문로 64 2층 (방어동),93,한의원,1,20040831,1,,0,44099,0,0,260002,울산동구,260000,울산,052-234-1075,129.4158929,35.4831418,제세한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzExIyQxIyQzIyQwMyQzNjE4MzIjNjEjJDEjJDgjJDgz
울산광역시 중구 다운로 16-1 (다운동),93,한의원,1,19870630,1,,0,44406,0,0,260003,울산중구,260000,울산,052-221-2737,129.2745299,35.5569206,제일 한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzExIyQxIyQ3IyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz
울산광역시 동구 진성4길 53 (전하동),93,한의원,1,20160105,1,,0,44047,0,0,260002,울산동구,260000,울산,052-232-8401,129.4263079,35.5089729,제일한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzUxIyQxIyQxIyQ4MiQ0NjE0ODEjNDEjJDEjJDgjJDgz
울산광역시 남구 팔등로 86-1 3층 (신정동),93,한의원,1,20160818,1,,0,44684,0,0,260001,울산남구,260000,울산,052-257-1275,129.3158619,35.5458789,제일한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ4OSQyNjE4MzIjNDEjJDEjJDQjJDgz
울산광역시 남구 삼산중로 125 2층 (삼산동),93,한의원,1,20080828,1,http://blog.daum.net/jowoongomd,0,44700,0,0,260001,울산남구,260000,울산,052-258-1175,129.3354559,35.5448262,조웅한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQ1IyQwMyQzNjEyMjIjNzEjJDEjJDgjJDgz
울산광역시 남구 수암로 113 5층 (신정동),93,한의원,1,20110404,1,http://www.murup.co.kr,0,44739,0,0,260001,울산남구,260000,울산,258-7596,129.3199906,35.5287585,조인트한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQ2MiQ0NjE0ODEjNzEjJDEjJDgjJDgz
울산광역시 북구 매산로 15 참조은 빌딩 4층 (매곡동),93,한의원,1,20190729,1,,0,44223,0,0,260004,울산북구,260000,울산,052-286-9006,129.3571198,35.6417384,좋은날한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxOTYxIzExIyQyIyQzIyQwMCQzNjEyMjIjNzEjJDEjJDgjJDgz
울산광역시 중구 유곡로 16 109호 (우정동),93,한의원,1,20091116,1,,0,44465,0,0,260003,울산중구,260000,울산,052-261-6795,129.3079327,35.5565536,좋은한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQ3MiQzNjEwMDIjNzEjJDEjJDgjJDgz
울산광역시 북구 호계로 384 2층 (신천동),93,한의원,1,20040221,0,,0,44220,0,1,260004,울산북구,260000,울산,052-293-7582,129.3484413,35.6352670,중산한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjODEjJDEjJDYjJDgz
울산광역시 중구 학성로 150 대신증권 5층 (학산동),93,한의원,1,20200128,1,,0,44520,0,0,260003,울산중구,260000,울산,052-271-1430,129.3273721,35.5561735,중화한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ5MiQzNjEyMjIjNjEjJDEjJDQjJDgz
울산광역시 남구 동산로 62 2층 (신정동),93,한의원,1,20150413,1,,0,44657,0,0,260001,울산남구,260000,울산,052-268-7518,129.3024200,35.5357253,지성한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjNjEjJDEjJDgjJDgz
울산광역시 울주군 서생면 진하길 13 (),93,한의원,1,20070410,0,,0,45013,0,1,260100,울산울주군,260000,울산,052-238-7578,129.3422529,35.3848287,진하한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzMxIyQxIyQ3IyQ2MiQzNjEyMjIjNzEjJDEjJDgjJDgz
울산광역시 중구 곽남길 3 2층 (약사동),93,한의원,1,20060729,0,,0,44472,0,1,260003,울산중구,260000,울산,291-1275,129.3430371,35.5685678,진한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz
울산광역시 북구 박상진12로 11 지오타워 5층 505호 (송정동),93,한의원,1,20050419,1,,0,44236,0,0,260004,울산북구,260000,울산,052-287-4199,129.3869745,35.5392623,차돌한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzExIyQyIyQ3IyQwMCQyNjE0ODEjODEjJDEjJDYjJDgz
울산광역시 북구 명촌로 67 (명촌동),93,한의원,1,20200219,1,,0,44254,0,0,260004,울산북구,260000,울산,052-987-9001,129.3570844,35.5544190,차한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ3MiQzNjEwMDIjNTEjJDEjJDYjJDgz
울산광역시 울주군 범서읍 점촌4길 26 2층,93,한의원,1,20180209,1,,0,44923,0,0,260100,울산울주군,260000,울산,052-245-1236,129.2381022,35.5704602,참조은한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz
울산광역시 울주군 온양읍 온양로 98 (온양읍),93,한의원,1,20070830,1,,0,44979,0,0,260100,울산울주군,260000,울산,052-239-7507,129.2822118,35.4101096,창의한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjEwMDIjNTEjJDEjJDIjJDgz
울산광역시 남구 돋질로 79 1층 (신정동),93,한의원,1,20060529,1,,0,44690,0,0,260001,울산남구,260000,울산,052-271-3300,129.3144373,35.5388150,처용한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQwMyQzNjEwMDIjNTEjJDEjJDYjJDgz
울산광역시 북구 염포로 647 (염포동),93,한의원,1,19880525,1,,0,44260,0,0,260004,울산북구,260000,울산,052-287-9602,129.3899891,35.5345329,천수제세한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzMxIyQxIyQzIyQ4OSQ0NjEwMDIjODEjJDEjJDIjJDgz
울산광역시 울주군 범서읍 천상중앙길 70 (2동 202호),93,한의원,1,19980514,1,,0,44928,0,0,260100,울산울주군,260000,울산,052-211-9595,129.2285886,35.5632430,천수한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjNTEjJDEjJDYjJDgz
울산광역시 울주군 상북면 덕현행정길 16-20 (상북면),93,한의원,1,19811112,1,,0,44901,0,0,260100,울산울주군,260000,울산,052-264-6675,129.0446102,35.6152477,천인한의원,JDQ4MTYyMiM4MSMkMSMkNCMkMTMkMzgxNzAyIzExIyQxIyQ3IyQ3MiQyNjE4MzIjNTEjJDEjJDIjJDgz
